ID;Active (0/1);Name *;Categories (x,y,z...);Wholesale price;Brand;Delivery;Availability;Description
;1;Figurka Five Nights at Freddys Funko Dreadbear 13 cm;Funko,Five Nights at Freddy's;89,00z³;Funko;4-7 dni;Produkt dostêpny;<div class="resetcss" itemprop="description"><p><strong>Figurka Five Nights at Freddys Funko Dreadbear.</strong></p><p>Figurka posiada kilkanaœcie punktów artykulacji oraz dodatkowe akcesoria.</p><p>Wymiary: ok. 13 cm.</p><p>Ca³oœæ w oryginalnym opakowaniu.</p><p>Produkt oryginalny, licencjonowany.</p><p>Jak na zdjêciu.</p><p>SprawdŸ tak¿e pozosta³e figurki Five Nights at Freddy's dostêpne w sklepie GeekUP!</p></div>
